Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-21.99167,-47.92265,878,2.36,2022-10-17T18:46:48.000Z,gps,-21.99168,-47.92272,874,3.00,11.77,256.5,gps [GPS],00:00:01,12.4,0.0,,,,false,12 / 19,173,1758.2,-,2.0,1.8,0.8,-,-,Car,15:46:48 BRT,15:46:48.000,42.37,26.33,97
-21.99169,-47.92276,878,2.36,2022-10-17T18:46:49.000Z,gps,-21.99171,-47.92282,874,3.00,9.53,257.8,gps [GPS],00:00:01,11.3,0.0,,,,false,12 / 19,174,1769.5,-,2.0,1.8,0.8,-,-,Car,15:46:49 BRT,15:46:49.000,34.31,21.32,97
-21.99170,-47.92282,878,2.76,2022-10-17T18:46:50.000Z,gps,-21.99172,-47.92288,874,4.00,4.84,258.8,gps [GPS],00:00:01,6.4,0.0,,,,false,13 / 20,175,1775.9,-,2.0,1.8,0.8,-,-,Car,15:46:50 BRT,15:46:50.000,17.42,10.83,97
-21.99171,-47.92287,879,2.86,2022-10-17T18:46:51.000Z,gps,-21.99172,-47.92292,875,4.00,3.80,257.2,gps [GPS],00:00:01,5.6,0.0,,,,false,13 / 20,176,1781.5,-,1.6,1.4,0.6,-,-,Car,15:46:51 BRT,15:46:51.000,13.68,8.50,97
-21.99173,-47.92296,879,3.20,2022-10-17T18:46:53.000Z,gps,-21.99174,-47.92301,875,5.00,6.66,259.0,gps [GPS],00:00:02,8.9,0.0,,,,false,12 / 19,178,1790.4,-,1.6,1.4,0.6,-,-,Car,15:46:53 BRT,15:46:53.000,23.98,14.90,97
-21.99174,-47.92301,880,3.30,2022-10-17T18:46:54.000Z,gps,-21.99176,-47.92309,876,5.00,8.05,256.9,gps [GPS],00:00:01,6.1,0.0,,,,false,13 / 19,179,1796.6,-,2.0,1.8,0.8,-,-,Car,15:46:54 BRT,15:46:54.000,28.98,18.01,97
-21.99176,-47.92311,880,2.98,2022-10-17T18:46:55.000Z,gps,-21.99178,-47.92319,876,4.00,11.36,257.4,gps [GPS],00:00:01,10.4,0.0,,,,false,12 / 18,180,1807.0,-,1.6,1.4,0.6,-,-,Car,15:46:55 BRT,15:46:55.000,40.90,25.41,97
-21.99179,-47.92322,880,2.91,2022-10-17T18:46:56.000Z,gps,-21.99181,-47.92332,876,4.00,12.55,257.1,gps [GPS],00:00:01,11.3,0.0,,,,false,13 / 19,181,1818.3,-,2.0,1.8,0.8,-,-,Car,15:46:56 BRT,15:46:56.000,45.18,28.07,97
-21.99182,-47.92336,880,2.44,2022-10-17T18:46:57.000Z,gps,-21.99183,-47.92344,876,3.00,12.80,256.8,gps [GPS],00:00:01,15.3,0.0,,,,false,13 / 20,182,1833.6,-,1.6,1.4,0.6,-,-,Car,15:46:57 BRT,15:46:57.000,46.08,28.63,97
-21.99185,-47.92349,880,2.37,2022-10-17T18:46:58.000Z,gps,-21.99186,-47.92357,876,3.00,14.35,256.9,gps [GPS],00:00:01,13.4,0.0,,,,false,13 / 20,183,1847.1,-,1.6,1.4,0.6,-,-,Car,15:46:58 BRT,15:46:58.000,51.66,32.10,97
-21.99188,-47.92362,880,2.36,2022-10-17T18:46:59.000Z,gps,-21.99189,-47.92371,876,3.00,15.53,257.4,gps [GPS],00:00:01,14.1,0.0,,,,false,13 / 20,184,1861.2,-,1.6,1.4,0.6,-,-,Car,15:46:59 BRT,15:46:59.000,55.91,34.74,97
-21.99191,-47.92377,880,2.36,2022-10-17T18:47:00.000Z,gps,-21.99193,-47.92385,876,3.00,16.38,255.6,gps [GPS],00:00:01,15.1,0.0,,,,false,12 / 19,185,1876.3,-,1.6,1.4,0.6,-,-,Car,15:47:00 BRT,15:47:00.000,58.97,36.64,97
-21.99194,-47.92391,880,2.36,2022-10-17T18:47:01.000Z,gps,-21.99196,-47.92401,876,3.00,16.37,257.4,gps [GPS],00:00:01,15.7,0.0,,,,false,13 / 20,186,1892.0,-,1.8,1.6,0.8,-,-,Car,15:47:01 BRT,15:47:01.000,58.93,36.62,97
-21.99197,-47.92403,880,2.76,2022-10-17T18:47:02.000Z,gps,-21.99200,-47.92416,876,4.00,16.16,256.8,gps [GPS],00:00:01,12.6,0.0,,,,false,13 / 20,187,1904.6,-,1.6,1.4,0.6,-,-,Car,15:47:02 BRT,15:47:02.000,58.18,36.15,97
-21.99200,-47.92417,880,2.86,2022-10-17T18:47:03.000Z,gps,-21.99203,-47.92431,876,4.00,15.62,256.3,gps [GPS],00:00:01,15.0,0.0,,,,false,13 / 20,188,1919.6,-,1.6,1.4,0.6,-,-,Car,15:47:03 BRT,15:47:03.000,56.23,34.94,97
-21.99204,-47.92436,881,2.43,2022-10-17T18:47:04.000Z,gps,-21.99206,-47.92446,877,3.00,15.35,257.2,gps [GPS],00:00:01,19.6,0.0,,,,false,13 / 20,189,1939.2,-,1.6,1.4,0.6,-,-,Car,15:47:04 BRT,15:47:04.000,55.26,34.34,97
-21.99207,-47.92451,881,2.37,2022-10-17T18:47:05.000Z,gps,-21.99209,-47.92460,877,3.00,15.29,257.2,gps [GPS],00:00:01,15.9,0.0,,,,false,12 / 19,190,1955.1,-,1.6,1.4,0.6,-,-,Car,15:47:05 BRT,15:47:05.000,55.04,34.20,97
-21.99210,-47.92466,881,2.36,2022-10-17T18:47:06.000Z,gps,-21.99212,-47.92474,877,3.00,15.15,257.1,gps [GPS],00:00:01,15.4,0.0,,,,false,13 / 20,191,1970.5,-,2.0,1.8,0.8,-,-,Car,15:47:06 BRT,15:47:06.000,54.54,33.89,97
-21.99213,-47.92480,881,2.36,2022-10-17T18:47:07.000Z,gps,-21.99215,-47.92489,877,3.00,14.66,257.8,gps [GPS],00:00:01,15.0,0.0,,,,false,12 / 18,192,1985.6,-,1.6,1.4,0.6,-,-,Car,15:47:07 BRT,15:47:07.000,52.78,32.79,97
-21.99216,-47.92493,880,2.36,2022-10-17T18:47:08.000Z,gps,-21.99217,-47.92502,876,3.00,12.70,258.3,gps [GPS],00:00:01,14.4,0.0,,,,false,13 / 20,193,1999.9,-,2.0,1.8,0.8,-,-,Car,15:47:08 BRT,15:47:08.000,45.72,28.41,97
-21.99218,-47.92506,880,2.36,2022-10-17T18:47:09.000Z,gps,-21.99219,-47.92513,876,3.00,10.95,258.1,gps [GPS],00:00:01,12.7,0.0,,,,false,13 / 21,194,2012.7,-,1.6,1.4,0.6,-,-,Car,15:47:09 BRT,15:47:09.000,39.42,24.49,97
-21.99220,-47.92516,880,2.36,2022-10-17T18:47:10.000Z,gps,-21.99221,-47.92523,876,3.00,9.30,254.1,gps [GPS],00:00:01,11.1,0.0,,,,false,13 / 20,195,2023.7,-,1.6,1.4,0.6,-,-,Car,15:47:10 BRT,15:47:10.000,33.48,20.80,97
-21.99223,-47.92525,880,2.36,2022-10-17T18:47:11.000Z,gps,-21.99224,-47.92531,876,3.00,8.76,244.0,gps [GPS],00:00:01,9.9,0.0,,,,false,13 / 20,196,2033.6,-,1.6,1.4,0.6,-,-,Car,15:47:11 BRT,15:47:11.000,31.54,19.60,97
-21.99226,-47.92533,880,2.36,2022-10-17T18:47:12.000Z,gps,-21.99229,-47.92538,876,3.00,9.06,226.7,gps [GPS],00:00:01,9.2,0.0,,,,false,13 / 20,197,2042.8,-,1.6,1.4,0.6,-,-,Car,15:47:12 BRT,15:47:12.000,32.62,20.27,97
-21.99232,-47.92540,880,2.36,2022-10-17T18:47:13.000Z,gps,-21.99235,-47.92544,876,3.00,9.55,208.1,gps [GPS],00:00:01,8.9,0.0,,,,false,13 / 20,198,2051.7,-,1.6,1.4,0.6,-,-,Car,15:47:13 BRT,15:47:13.000,34.38,21.36,97
-21.99239,-47.92545,879,2.36,2022-10-17T18:47:14.000Z,gps,-21.99243,-47.92548,875,3.00,10.39,198.6,gps [GPS],00:00:01,9.5,0.0,,,,false,13 / 19,199,2061.2,-,1.6,1.4,0.6,-,-,Car,15:47:14 BRT,15:47:14.000,37.40,23.24,97
-21.99246,-47.92548,879,2.76,2022-10-17T18:47:15.000Z,gps,-21.99253,-47.92552,875,4.00,11.77,199.6,gps [GPS],00:00:01,8.4,0.0,,,,false,13 / 20,200,2069.6,-,1.6,1.4,0.6,-,-,Car,15:47:15 BRT,15:47:15.000,42.37,26.33,97
-21.99258,-47.92553,878,2.42,2022-10-17T18:47:16.000Z,gps,-21.99264,-47.92556,874,3.00,13.03,201.3,gps [GPS],00:00:01,14.4,0.0,,,,false,12 / 20,201,2084.1,-,1.6,1.4,0.6,-,-,Car,15:47:16 BRT,15:47:16.000,46.91,29.15,97
-21.99269,-47.92558,878,2.37,2022-10-17T18:47:17.000Z,gps,-21.99275,-47.92561,874,3.00,14.27,201.5,gps [GPS],00:00:01,13.2,0.0,,,,false,13 / 20,202,2097.3,-,1.6,1.4,0.6,-,-,Car,15:47:17 BRT,15:47:17.000,51.37,31.92,97
-21.99278,-47.92562,878,2.76,2022-10-17T18:47:18.000Z,gps,-21.99288,-47.92567,874,4.00,15.44,203.3,gps [GPS],00:00:01,11.0,0.0,,,,false,13 / 20,203,2108.3,-,1.6,1.4,0.6,-,-,Car,15:47:18 BRT,15:47:18.000,55.58,34.54,97
-21.99293,-47.92569,877,2.42,2022-10-17T18:47:19.000Z,gps,-21.99301,-47.92573,873,3.00,15.52,203.2,gps [GPS],00:00:01,18.2,0.0,,,,false,13 / 20,204,2126.5,-,1.6,1.4,0.6,-,-,Car,15:47:19 BRT,15:47:19.000,55.87,34.72,97
-21.99306,-47.92575,876,2.37,2022-10-17T18:47:20.000Z,gps,-21.99314,-47.92579,872,3.00,15.17,202.5,gps [GPS],00:00:01,15.9,0.0,,,,false,13 / 20,205,2142.4,-,1.6,1.4,0.6,-,-,Car,15:47:20 BRT,15:47:20.000,54.61,33.93,97
-21.99319,-47.92580,875,2.36,2022-10-17T18:47:21.000Z,gps,-21.99327,-47.92583,871,3.00,13.32,202.6,gps [GPS],00:00:01,14.9,0.0,,,,false,13 / 20,206,2157.4,-,1.6,1.4,0.6,-,-,Car,15:47:21 BRT,15:47:21.000,47.95,29.80,97
-21.99330,-47.92585,875,2.36,2022-10-17T18:47:22.000Z,gps,-21.99337,-47.92588,871,3.00,10.94,203.3,gps [GPS],00:00:01,13.4,0.0,,,,false,13 / 20,207,2170.7,-,1.6,1.4,0.6,-,-,Car,15:47:22 BRT,15:47:22.000,39.38,24.47,97
-21.99340,-47.92590,875,2.36,2022-10-17T18:47:23.000Z,gps,-21.99346,-47.92592,871,3.00,10.14,203.7,gps [GPS],00:00:01,11.7,0.0,,,,false,13 / 20,208,2182.4,-,1.6,1.4,0.6,-,-,Car,15:47:23 BRT,15:47:23.000,36.50,22.68,97
-21.99349,-47.92594,874,2.36,2022-10-17T18:47:24.000Z,gps,-21.99355,-47.92596,870,3.00,11.71,203.0,gps [GPS],00:00:01,11.2,0.0,,,,false,13 / 20,209,2193.6,-,1.6,1.4,0.6,-,-,Car,15:47:24 BRT,15:47:24.000,42.16,26.19,97
-21.99359,-47.92598,874,2.36,2022-10-17T18:47:25.000Z,gps,-21.99365,-47.92601,870,3.00,12.93,202.2,gps [GPS],00:00:01,12.1,0.0,,,,false,13 / 20,210,2205.7,-,1.6,1.4,0.6,-,-,Car,15:47:25 BRT,15:47:25.000,46.55,28.92,97
-21.99370,-47.92603,873,2.36,2022-10-17T18:47:26.000Z,gps,-21.99376,-47.92606,869,3.00,14.19,202.4,gps [GPS],00:00:01,12.8,0.0,,,,false,13 / 20,211,2218.6,-,1.6,1.4,0.6,-,-,Car,15:47:26 BRT,15:47:26.000,51.08,31.74,97
-21.99381,-47.92609,871,2.36,2022-10-17T18:47:27.000Z,gps,-21.99388,-47.92612,867,3.00,14.78,203.6,gps [GPS],00:00:01,13.8,0.0,,,,false,12 / 20,212,2232.4,-,1.6,1.4,0.6,-,-,Car,15:47:27 BRT,15:47:27.000,53.21,33.06,97
-21.99393,-47.92614,870,2.36,2022-10-17T18:47:28.000Z,gps,-21.99400,-47.92617,866,3.00,14.32,203.8,gps [GPS],00:00:01,14.1,0.0,,,,false,12 / 20,213,2246.6,-,1.6,1.4,0.6,-,-,Car,15:47:28 BRT,15:47:28.000,51.55,32.03,97
-21.99404,-47.92619,870,2.36,2022-10-17T18:47:29.000Z,gps,-21.99411,-47.92623,866,3.00,12.64,204.6,gps [GPS],00:00:01,13.6,0.0,,,,false,12 / 20,214,2260.2,-,1.6,1.4,0.6,-,-,Car,15:47:29 BRT,15:47:29.000,45.50,28.27,97
-21.99414,-47.92624,869,2.36,2022-10-17T18:47:30.000Z,gps,-21.99421,-47.92628,865,3.00,10.87,205.4,gps [GPS],00:00:01,12.6,0.0,,,,false,13 / 20,215,2272.8,-,1.6,1.4,0.6,-,-,Car,15:47:30 BRT,15:47:30.000,39.13,24.32,97
-21.99423,-47.92629,869,2.36,2022-10-17T18:47:31.000Z,gps,-21.99428,-47.92631,865,3.00,7.60,204.7,gps [GPS],00:00:01,10.3,0.0,,,,false,13 / 20,216,2283.1,-,1.6,1.4,0.6,-,-,Car,15:47:31 BRT,15:47:31.000,27.36,17.00,97
-21.99429,-47.92632,869,2.36,2022-10-17T18:47:32.000Z,gps,-21.99433,-47.92634,865,3.00,6.64,208.5,gps [GPS],00:00:01,8.3,0.0,,,,false,13 / 20,217,2291.4,-,1.6,1.4,0.6,-,-,Car,15:47:32 BRT,15:47:32.000,23.90,14.85,97
-21.99435,-47.92635,869,2.36,2022-10-17T18:47:33.000Z,gps,-21.99439,-47.92637,865,3.00,6.47,203.9,gps [GPS],00:00:01,7.1,0.0,,,,false,15 / 20,218,2298.6,-,1.6,1.4,0.6,-,-,Car,15:47:33 BRT,15:47:33.000,23.29,14.47,97
-21.99442,-47.92638,869,1.77,2022-10-17T18:47:34.000Z,gps,-21.99444,-47.92639,865,2.00,7.03,203.6,gps [GPS],00:00:01,8.5,0.0,,,,false,14 / 20,219,2307.0,-,1.4,1.2,0.6,-,-,Car,15:47:34 BRT,15:47:34.000,25.31,15.73,97
-21.99447,-47.92641,869,2.27,2022-10-17T18:47:35.000Z,gps,-21.99451,-47.92642,865,3.00,8.72,205.2,gps [GPS],00:00:01,5.9,0.0,,,,false,14 / 20,220,2312.9,-,1.4,1.4,0.6,-,-,Car,15:47:35 BRT,15:47:35.000,31.39,19.51,97
-21.99456,-47.92645,868,1.77,2022-10-17T18:47:36.000Z,gps,-21.99458,-47.92646,864,2.00,9.98,205.8,gps [GPS],00:00:01,10.7,0.0,,,,false,15 / 19,221,2323.6,-,1.4,1.4,0.6,-,-,Car,15:47:36 BRT,15:47:36.000,35.93,22.32,97
-21.99464,-47.92649,868,1.73,2022-10-17T18:47:37.000Z,gps,-21.99466,-47.92651,864,2.00,10.07,204.8,gps [GPS],00:00:01,9.9,0.0,,,,false,15 / 19,222,2333.5,-,1.4,1.2,0.6,-,-,Car,15:47:37 BRT,15:47:37.000,36.25,22.53,97
-21.99472,-47.92653,867,1.73,2022-10-17T18:47:38.000Z,gps,-21.99475,-47.92655,863,2.00,10.64,205.0,gps [GPS],00:00:01,10.0,0.0,,,,false,15 / 19,223,2343.5,-,1.4,1.2,0.6,-,-,Car,15:47:38 BRT,15:47:38.000,38.30,23.80,97
-21.99481,-47.92658,867,1.73,2022-10-17T18:47:39.000Z,gps,-21.99484,-47.92659,863,2.00,10.62,204.8,gps [GPS],00:00:01,10.9,0.0,,,,false,16 / 19,224,2354.4,-,1.4,1.2,0.6,-,-,Car,15:47:39 BRT,15:47:39.000,38.23,23.76,97
-21.99489,-47.92662,867,1.73,2022-10-17T18:47:40.000Z,gps,-21.99492,-47.92664,863,2.00,9.44,204.0,gps [GPS],00:00:01,10.3,0.0,,,,false,15 / 18,225,2364.7,-,1.4,1.2,0.6,-,-,Car,15:47:40 BRT,15:47:40.000,33.98,21.12,97
-21.99495,-47.92665,867,2.27,2022-10-17T18:47:41.000Z,gps,-21.99499,-47.92667,863,3.00,8.34,203.4,gps [GPS],00:00:01,7.2,0.0,,,,false,16 / 19,226,2371.8,-,1.4,1.4,0.6,-,-,Car,15:47:41 BRT,15:47:41.000,30.02,18.66,97
-21.99502,-47.92668,867,2.35,2022-10-17T18:47:42.000Z,gps,-21.99506,-47.92670,863,3.00,6.45,202.0,gps [GPS],00:00:01,8.1,0.0,,,,false,16 / 19,227,2379.9,-,1.4,1.2,0.6,-,-,Car,15:47:42 BRT,15:47:42.000,23.22,14.43,97
-21.99507,-47.92670,867,2.36,2022-10-17T18:47:43.000Z,gps,-21.99510,-47.92672,863,3.00,4.29,202.2,gps [GPS],00:00:01,6.4,0.0,,,,false,16 / 19,228,2386.3,-,1.4,1.2,0.6,-,-,Car,15:47:43 BRT,15:47:43.000,15.44,9.60,97
-21.99511,-47.92672,867,2.36,2022-10-17T18:47:44.000Z,gps,-21.99514,-47.92673,863,3.00,4.68,202.7,gps [GPS],00:00:01,5.1,0.0,,,,false,16 / 19,229,2391.4,-,1.4,1.2,0.6,-,-,Car,15:47:44 BRT,15:47:44.000,16.85,10.47,97
-21.99516,-47.92674,867,2.36,2022-10-17T18:47:45.000Z,gps,-21.99519,-47.92676,863,3.00,6.81,201.5,gps [GPS],00:00:01,5.7,0.0,,,,false,16 / 19,230,2397.2,-,1.4,1.2,0.6,-,-,Car,15:47:45 BRT,15:47:45.000,24.52,15.23,97
-21.99522,-47.92678,867,2.36,2022-10-17T18:47:46.000Z,gps,-21.99526,-47.92679,863,3.00,9.48,205.7,gps [GPS],00:00:01,7.4,0.0,,,,false,16 / 19,231,2404.5,-,1.4,1.2,0.6,-,-,Car,15:47:46 BRT,15:47:46.000,34.13,21.21,97
-21.99530,-47.92681,866,2.36,2022-10-17T18:47:47.000Z,gps,-21.99535,-47.92684,862,3.00,11.44,205.1,gps [GPS],00:00:01,9.7,0.0,,,,false,15 / 19,232,2414.2,-,1.4,1.2,0.6,-,-,Car,15:47:47 BRT,15:47:47.000,41.18,25.59,97
-21.99539,-47.92685,866,2.36,2022-10-17T18:47:48.000Z,gps,-21.99544,-47.92688,862,3.00,11.64,204.3,gps [GPS],00:00:01,10.6,0.0,,,,false,15 / 19,233,2424.9,-,1.4,1.4,0.6,-,-,Car,15:47:48 BRT,15:47:48.000,41.90,26.04,97
-21.99548,-47.92690,866,2.36,2022-10-17T18:47:49.000Z,gps,-21.99555,-47.92693,862,3.00,12.79,202.4,gps [GPS],00:00:01,11.8,0.0,,,,false,15 / 19,234,2436.7,-,1.4,1.4,0.6,-,-,Car,15:47:49 BRT,15:47:49.000,46.04,28.61,97
-21.99559,-47.92695,865,2.36,2022-10-17T18:47:50.000Z,gps,-21.99565,-47.92698,861,3.00,13.70,203.1,gps [GPS],00:00:01,12.6,0.0,,,,false,16 / 19,235,2449.3,-,1.4,1.4,0.6,-,-,Car,15:47:50 BRT,15:47:50.000,49.32,30.65,97
-21.99570,-47.92700,865,2.36,2022-10-17T18:47:51.000Z,gps,-21.99577,-47.92703,861,3.00,13.97,203.7,gps [GPS],00:00:01,13.6,0.0,,,,false,16 / 19,236,2462.9,-,1.4,1.2,0.6,-,-,Car,15:47:51 BRT,15:47:51.000,50.29,31.25,97
-21.99582,-47.92705,865,2.36,2022-10-17T18:47:52.000Z,gps,-21.99589,-47.92709,861,3.00,14.03,203.4,gps [GPS],00:00:01,13.9,0.0,,,,false,16 / 18,237,2476.8,-,1.4,1.2,0.6,-,-,Car,15:47:52 BRT,15:47:52.000,50.51,31.38,97
-21.99593,-47.92711,865,2.36,2022-10-17T18:47:53.000Z,gps,-21.99600,-47.92714,861,3.00,14.29,204.4,gps [GPS],00:00:01,14.1,0.0,,,,false,16 / 18,238,2490.9,-,1.4,1.2,0.6,-,-,Car,15:47:53 BRT,15:47:53.000,51.44,31.97,97
-21.99605,-47.92716,864,2.36,2022-10-17T18:47:54.000Z,gps,-21.99612,-47.92720,860,3.00,14.50,204.2,gps [GPS],00:00:01,14.4,0.0,,,,false,16 / 19,239,2505.3,-,1.4,1.2,0.6,-,-,Car,15:47:54 BRT,15:47:54.000,52.20,32.44,97
-21.99617,-47.92722,864,2.36,2022-10-17T18:47:55.000Z,gps,-21.99624,-47.92726,860,3.00,14.46,204.6,gps [GPS],00:00:01,14.4,0.0,,,,false,16 / 19,240,2519.8,-,1.4,1.2,0.6,-,-,Car,15:47:55 BRT,15:47:55.000,52.06,32.35,97
-21.99629,-47.92728,864,2.36,2022-10-17T18:47:56.000Z,gps,-21.99636,-47.92732,860,3.00,13.50,204.5,gps [GPS],00:00:01,14.4,0.0,,,,false,16 / 19,241,2534.1,-,1.4,1.2,0.6,-,-,Car,15:47:56 BRT,15:47:56.000,48.60,30.20,97
-21.99639,-47.92733,863,2.36,2022-10-17T18:47:57.000Z,gps,-21.99646,-47.92736,859,3.00,11.31,204.0,gps [GPS],00:00:01,12.9,0.0,,,,false,16 / 19,242,2547.1,-,1.4,1.2,0.6,-,-,Car,15:47:57 BRT,15:47:57.000,40.72,25.30,97
-21.99648,-47.92738,863,2.36,2022-10-17T18:47:58.000Z,gps,-21.99653,-47.92740,859,3.00,7.89,203.3,gps [GPS],00:00:01,10.7,0.0,,,,false,16 / 18,243,2557.8,-,1.4,1.2,0.6,-,-,Car,15:47:58 BRT,15:47:58.000,28.40,17.65,97
-21.99653,-47.92740,862,2.76,2022-10-17T18:47:59.000Z,gps,-21.99658,-47.92743,858,4.00,3.75,203.2,gps [GPS],00:00:01,5.8,0.0,,,,false,16 / 19,244,2563.6,-,1.4,1.2,0.6,-,-,Car,15:47:59 BRT,15:47:59.000,13.50,8.39,97
-21.99660,-47.92744,862,2.88,2022-10-17T18:48:01.000Z,gps,-21.99664,-47.92746,858,4.00,5.17,205.5,gps [GPS],00:00:02,9.5,0.0,,,,false,15 / 18,246,2573.0,-,1.4,1.2,0.6,-,-,Car,15:48:01 BRT,15:48:01.000,18.61,11.56,97
